item,itemLabel,position,positionLabel,startDate,endDate,source,sourceDate,psid
Q15700032,Bakri Hassan Saleh,Q30100623,Vice-President and Prime Minister,2017-03-02,2018-09-10,,2022-06-10,Q15700032-0725b25b-4978-a04c-b2eb-5ad7464afb68
Q112325600,Barakat Musa al-Hawati,Q112325284,Federal Government,2019-03-13,2019-04-11,,2022-06-10,Q112325600-460A55CC-DDAD-4114-A61E-264E39D0B2D2
Q4861322,Barnaba Marial Benjamin,Q112792273,Minister of State for International Cooperation,2005-09-20,2007-12-26,,,Q4861322-A3ED6269-5E36-4C0E-98B9-A23E93F0F292
Q112792343,Bona Malawal,Q112792192,Special Advisor to the President of Sudan,2005-09-20,2007-12-26,,,Q112792343-7DEF69EC-466C-4BA9-BE4C-8E5C5ADED4ED
Q112325618,Bushara Aru,Q112325270,Animal Resources,2017-05-12,2018-09-09,,2022-06-10,Q112325618-E2D4BA2B-80EA-49AF-9458-FB8562231B6B
Q112325618,Bushara Aru,Q112325291,"Information, Communications and Information Technology",2018-09-09,2019-04-11,,2022-06-10,Q112325618-E1CEB3BD-99F3-43A5-8552-669698DE7F8F
Q112325619,Chamboul Adlane,Q112325273,Aviation,2000-07-10,2001-02-23,,2022-06-10,Q112325619-7BF9BF48-0F82-4F57-8892-1CE9F43607BC
Q112325620,Chol Ram Pang,Q112325317,Transport,2010-06-16,2011-12-27,,2022-06-10,Q112325620-05496B1D-C235-43C1-8C20-1B1040BB71E4
Q112325621,Dak Dop Pishop,Q112325298,Labour,2010-06-16,2011-12-27,,2022-06-10,Q112325621-0CA3C63F-53EF-437A-8FFF-02F8118880C2
Q16145815,Daniel Awet Akot,Q112792236,Minister of State for Animal Resources,2005-09-20,2007-12-26,,,Q16145815-FBBF7AA4-0E9D-4C62-9D00-69D7BAF5E7C7
Q5256910,Deng Alor Kuol,Q112325274,Minister of Cabinet Affairs,2005-09-21,2007-12-26,,2022-06-10,Q5256910-06D5CC86-437C-4D7D-AD0B-8FC716542C6F
Q5256910,Deng Alor Kuol,Q109984815,Foreign Affairs,2007-12-26,2010-06-16,,2022-06-10,Q5256910-2410DF83-9312-4784-B966-AB53A67E209F
Q112325622,Eissa Bushra Mohamed,Q111192637,Science and Technology,2010-06-16,2012-07-09,,2022-06-10,Q112325622-059DE0EB-0058-464B-B4DC-B800089256C8
Q112325622,Eissa Bushra Mohamed,Q111192637,Science and Communications,2012-07-09,2013-12-08,,2022-06-10,Q112325622-400A5517-283D-4EA1-8269-EB07703DC15E
Q112325623,El Zubair Bashir Taha,Q111192544,Higher Education and Scientific Research,2000-01-24,2001-02-23,,2022-06-10,Q112325623-A6706D7D-1304-4BB6-ABBD-A7DE7AD3282D
Q112325623,El Zubair Bashir Taha,Q111192637,Scientific Research and Technology,2001-02-23,2005-09-21,,2022-06-10,Q112325623-D7B2CB61-B918-4CA7-9ED9-652E0583EBCC
Q112325623,El Zubair Bashir Taha,Q112325292,Interior,2005-09-21,2008-02-13,,2022-06-10,Q112325623-CE381514-A049-4CCC-958E-8B0ABB59D669
Q112325623,El Zubair Bashir Taha,Q112325266,Agriculture and Forests,2008-02-13,2010-06-16,,2022-06-10,Q112325623-CFB0ACBE-1FCF-45AE-A374-7DC5DCB550C2
Q112325624,Elias Neyama Lel,Q112325283,External Trade,2010-06-16,2011-12-27,,2022-06-10,Q112325624-9144B26C-0A42-4E34-8192-157EBDC75FEC
Q112325625,Esmat Abdel-Rahman,Q112325292,Interior,2014-06-25,2017-05-12,,2022-06-10,Q112325625-53613B18-037B-403F-8496-DA9765E294C4
Q112796419,Fadl Abdullah Fadl,Q112792636,Minister of State for Foreign Affairs,2010-06-15,2011-12-07,,,Q112796419-82EA033D-3808-4119-95F7-DCE1BB31BC69
Q112800244,Fadul Abdalla Fadul,Q112792777,Minister of State for Presidential Affairs,2015-06-07,2017-05-12,,,Q112800244-C7137DEF-7E8A-4EB0-9A14-26F11FCBE4BE
Q112325627,Fadul Abdallah,Q112325306,Presidential Affairs,2017-05-12,2019-04-11,,2022-06-10,Q112325627-40AF1896-0082-49D9-A2B9-6722C77E5566
Q112796420,Fadwa Shuwai Deng,Q112792614,Minister of State for Environment,2010-06-15,2011-12-07,,,Q112796420-E984CA86-B40F-4CB0-BFAE-96D09FD53557
Q112796421,Faisal Hamad Abdullah,Q112792793,Minister of State for Transport,2010-06-15,2011-12-07,,,Q112796421-8D02C9E3-2BFB-4DC7-81BC-A276D1A8EDD9
Q112325628,Faisal Hassan Ibrahim,Q112325270,Animal Resources and Fishing,2010-06-16,2015-06-07,,2022-06-10,Q112325628-7EB72750-2DF1-482A-8930-7991824974E1
Q112325628,Faisal Hassan Ibrahim,Q112325284,Federal Government,2015-06-07,2018-09-09,,2022-06-10,Q112325628-C186355D-A28F-433F-BFF8-F35E04D2CDF3
Q112792344,Farah Ibrahim Agar,Q112792658,Minister of State for Information,2005-09-20,2007-12-26,,,Q112792344-8D9B4047-C1C6-46A9-948D-72859DF8341E
Q112325629,Farah Mustafa Abdallah,Q112325279,Education,2010-06-16,2011-12-27,,2022-06-10,Q112325629-C98389AC-1D91-4BD4-BF3C-90AA855459AD
Q112325629,Farah Mustafa Abdallah,Q112325298,Labour,2011-12-27,2012-07-09,,2022-06-10,Q112325629-E81635F2-9A22-4272-96DF-C1D54638D1AC
Q112325629,Farah Mustafa Abdallah,Q112325284,Federal Government,2013-12-08,2015-06-07,,2022-06-10,Q112325629-BFCF703C-675D-43E2-8A1E-5E90C1E3A2F9
Q112792346,Farida Ibrahim Ahmed Hussein,Q112792192,Special Advisor to the President of Sudan,2005-09-20,2007-12-26,,,Q112792346-53F088F1-FE96-4CE0-9DBE-64C0BCD0DF18
Q112792348,Fateh Mohammed Said,Q112792652,Minister of State for Health,2005-09-20,2007-12-26,,,Q112792348-664BD261-B876-4A92-8185-C9E6AB9CBAE0
Q112325630,Fatih Taj-al-Sir Abdalla,Q112325322,Youth and Sports,2011-12-27,2013-01-15,,2022-06-10,Q112325630-2ABE4A16-2A2A-4985-BBA3-CBAD48B40B7C
Q112325630,Fatih Taj-al-Sir Abdalla,Q112325308,Religious Affairs,2013-01-15,2017-05-12,,2022-06-10,Q112325630-4DDD7AA1-E4E0-4B35-BD47-F827A519ADC5
Q112325631,Galwak Deng Garang,Q112325272,Architectural Development and Studies,1996-04-21,2000-01-24,,2022-06-10,Q112325631-552C716D-1F28-4A55-8CB2-5203BC61C99B
Q112325631,Galwak Deng Garang,Q112325270,Animal Resources,2005-09-21,2008-02-13,,2022-06-10,Q112325631-B5E55550-E8E2-48B6-9828-2765D642E22D
Q112325632,George Boreng Niyami,Q112325283,External Trade,2005-09-21,2007-12-26,,2022-06-10,Q112325632-72ACB13A-736E-4F33-868C-AE2E54022DDB
Q112325632,George Boreng Niyami,Q111192544,Higher Education and Scientific Research,2007-12-26,2008-09-14,,2022-06-10,Q112325632-7D7EDF2C-65BA-4F56-A2EF-A1126BD2D08C
Q112325632,George Boreng Niyami,Q112325294,Investment,2008-09-14,2011-12-27,,2022-06-10,Q112325632-982AEFC6-1EE4-4AA2-B795-22BDADE1CB0A
Q23540905,George Kongor Arop,Q7925069,Vice-President,1995-08-12,2000-10-14,,2022-06-10,Q23540905-E8A9940F-209D-4868-8A31-46C222B14003
Q112792350,Ghazi Salaheddin al-Attabani,Q112792192,Special Advisor to the President of Sudan,2005-09-20,2007-12-26,,,Q112792350-FB40F49E-B899-4250-A808-CCA930E34E0A
Q12229359,Ghazi Salahedine Atabanai,Q112325276,Culture and Information,1998-03-09,2001-02-23,,2022-06-10,Q12229359-1BAF9267-DC86-4F34-A54B-C0CABACD3D3F
Q12229359,Ghazi Salahedine Atabanai,Q112325275,Communications and Information,2001-02-23,2001-06-14,,2022-06-10,Q12229359-05681A00-B5A1-4C00-A71C-A35C9AE8C9A2
Q112325635,Ghazi al-Sidiq Abdul-Rahim,Q112325271,"Antiquities, Tourism and Wildlife",2011-12-27,2012-07-09,,2022-06-10,Q112325635-DD48A649-D860-420B-8E17-7657624E0BB5
Q112325635,Ghazi al-Sidiq Abdul-Rahim,Q112325308,Religious Affairs,2012-07-09,2012-08-19,,2022-06-10,Q112325635-C40AEE5D-C3F0-429E-B377-83C33EC53B14
Q112796422,Grece Datero,Q112792636,Minister of State for Foreign Affairs,2010-06-15,2011-12-07,,,Q112796422-FC014E5B-4D8C-4F15-9F91-B81EC80AA623
Q112325636,Gutbi el Mahdi,Q112325311,Social Welfare,2000-01-24,2001-02-23,,2022-06-10,Q112325636-9F87E21F-D0DD-4F54-9484-070D76E2195D
Q112325637,Haider Galakumah,Q112325322,Youth and Sports,2015-06-07,2017-05-12,,2022-06-10,Q112325637-F0876956-A757-4E95-93B7-77B727F2456C
Q112325638,Haj Majid Suwar,Q112325322,Youth and Sports,2010-06-16,2011-12-27,,2022-06-10,Q112325638-FA6276B2-7555-404E-97E1-B1C0274497B9
Q112325639,Halima Hassaballa Al-Naeem,Q112325307,Relations with the Parliament,2010-06-16,2011-12-27,,2022-06-10,Q112325639-D35E0320-7C7E-4A88-8395-E7BE6AC38DFB
Q112796424,Hamid Mahmood Al-Wakil,Q112796561,Minister of State for Roads,2010-06-15,2011-12-07,,,Q112796424-B8FC9DEC-54C5-4B78-BEBF-505670D23F6B
Q112325640,Hamid Mannan,Q112325292,Interior,2017-05-12,2018-05-14,,2022-06-10,Q112325640-47F8656A-EF93-43FC-A467-2436FFA6D626
Q112325641,Hamid Mohamed Ali Torine,Q112325302,National Education,1999-03-06,2000-01-24,,2022-06-10,Q112325641-40CFB44F-A156-4D6D-A3EC-B3B94B7AE8B3
Q112325642,Hamid Moussa Kacha,Q112325266,Agriculture,2000-07-10,2001-02-23,,2022-06-10,Q112325642-C0D67C3B-8FA9-4260-8667-E61E00A9ED4D
Q112325643,Hamid Muhammad Ibrahim,Q112325279,Education,2007-12-26,2010-06-16,,2022-06-10,Q112325643-0A6B9ADA-508F-4B4C-9DC5-DA4D4353A06D
Q112325644,Hamid Muhammad al-Nur Ahmad Mumtaz,Q112325284,Federal Government,2018-09-09,2019-03-13,,2022-06-10,Q112325644-CC905AF6-C9DB-4330-BC9E-0C1759C81615
Q112325644,Hamid Muhammad al-Nur Ahmad Mumtaz,Q112325290,Industry and Trade,2019-03-13,2019-04-11,,2022-06-10,Q112325644-673E3D7D-4A96-4463-93C7-D32D4C29A92B
Q112800245,Hamid Wakeel,Q112792793,Minister of State for Transport,2015-06-07,2017-05-12,,,Q112800245-3F469759-B3CF-465A-AABA-6F2D2E38E08B
Q112792351,Harun Ron Lual,Q112792192,Special Advisor to the President of Sudan,2005-09-20,2007-12-26,,,Q112792351-9229E52E-609F-4D74-BABD-9FD7CFB876B5
Q112325645,Harun Run Lual,Q112325289,Humanitarian Affairs,2007-12-26,2010-06-16,,2022-06-10,Q112325645-95C3E39B-701C-48F3-A7AF-228223A455D1
Q112325646,Hasab-al-Nabi Musa Ahmed,Q112325266,Agriculture,2018-09-09,2019-03-13,,2022-06-10,Q112325646-3FB5791E-7AF2-4CCF-819F-5D8EEA1F1ECC
Q112325647,Hasan Uthman Rizq,Q112325322,Youth and Sports,2001-02-23,2005-09-21,,2022-06-10,Q112325647-A569318B-246E-4809-9D0F-B104D5FE884D
Q112325648,Hashim Mohamed Salim,Q112325300,Minerals,2017-05-12,2018-05-14,,2022-06-10,Q112325648-472AA47D-98A7-4B9F-B88D-866F32C0F772
Q112325648,Hashim Mohamed Salim,Q112325274,Minister of Cabinet Affairs,2018-05-14,2018-09-09,,2022-06-10,Q112325648-484C2991-E312-4226-9AD3-322E564C8837
Q112796425,Hassab Al-Rasool Babiker,Q112792652,Minister of State for Health,2010-06-15,2011-12-07,,,Q112796425-ABA1F3F7-6691-46BD-B0CC-3A46487B5543
Q16127041,Hassabo Mohamed Abdel Rahman,Q7925069,Vice-President,2013-12-07,2018-09-10,,2022-06-10,Q16127041-9CA7B833-5E4A-4D0B-9B50-F3844882172A
Q112325651,Hassan Ismail Sid Ahmed,Q112325275,Communications and Information,2019-03-13,2019-04-11,,2022-06-10,Q112325651-56EF65F3-8B30-4526-98BA-55ADCA7E7E78
Q112325652,Hassan Mohammed Hilal,Q112325282,"Environment, Forests and Urban Development",2011-12-27,2018-09-09,,2022-06-10,Q112325652-1AC7D8F6-E264-421E-B560-676C4F5EA1F1
Q286743,Hatim Al-Sir,Q112325315,Trade,2017-05-12,2018-09-09,,2022-06-10,Q286743-592B5D4D-CBE6-45A0-BE8A-E1AED026DDF5
Q286743,Hatim Al-Sir,Q112325317,Transport and Urban Development,2018-09-09,2019-04-11,,2022-06-10,Q286743-F41EC055-C0FA-4474-A27A-7241C58D27AC
Q112325653,Ibrahim Adam Ahmed Al-Dekhairi,Q112325266,Agriculture and Forests,2015-06-07,2017-05-12,,2022-06-10,Q112325653-5D0A8E36-C999-448C-957D-62D550C3FE6D
Q112800246,Ibrahim Adam Ibrahim,Q112796572,Minister of State for Social Welfare,2015-06-07,2017-05-12,,,Q112800246-C5577B22-4809-4395-8463-E66F2004B087
Q112325654,Ibrahim Ahmad Umar,Q111192544,Higher Education and Scientific Research,1996-12-02,2000-01-24,,2022-06-10,Q112325654-7DD669AE-0221-4273-BA7E-6E13AF2F5392
Q21933547,Ibrahim Ghandour,Q109984815,Foreign Affairs,2015-06-07,2018-04-19,,2022-06-10,Q21933547-A5D1A38F-4339-4ECE-8391-768D965CACDD
Q5984644,Ibrahim Mahmoud Hamad,Q112325289,Humanitarian Affairs,2002-11-30,2005-09-21,,2022-06-10,Q5984644-66F44929-9F5E-465A-A013-127DF7B4C683
Q5984644,Ibrahim Mahmoud Hamad,Q112325292,Interior,2008-02-13,2013-12-08,,2022-06-10,Q5984644-AE69BAAD-F41A-439E-A97C-FD961F44B9B0
Q5984644,Ibrahim Mahmoud Hamad,Q112325266,Agriculture,2013-12-08,2015-06-07,,2022-06-10,Q5984644-6458B26E-35B0-41F4-A721-BC28D2E27B57
Q5984644,Ibrahim Mahmoud Hamad,Q112325292,Interior,2018-05-14,2018-09-09,,2022-06-10,Q5984644-BDD4930F-4C05-4D84-9C11-C08A0B9A9257
Q112800392,Ibrahim Mohamed Hamed,Q112792192,Special Advisor to the President of Sudan,2015-06-07,2017-05-12,,,Q112800392-7633965C-A3A1-4F53-89D0-7645E87F8833
Q111184176,Ibrahim Mohamed Omar,Q111192637,Science and Technology,2008-02-13,2010-06-16,,2022-06-10,Q111184176-64d893d8-4abf-ee7f-cc45-ee29efe346b6
Q112325655,Ibrahim Suleiman Hassan,Q112325273,Aviation,2000-01-24,2000-07-10,,2022-06-10,Q112325655-C7828A9E-27BC-4B90-B846-281FA0C18E96
Q112325655,Ibrahim Suleiman Hassan,Q112325284,Federal Government,2000-07-10,2001-02-23,,2022-06-10,Q112325655-41A3B324-0CB2-4C29-9A26-03E8C0C28A0B
Q112325656,Ibrahim Yousif Mohamed,Q112325270,Animal Resources and Fishing,2019-03-13,2019-04-11,,2022-06-10,Q112325656-7C83CCA9-AEE3-4083-9C2D-D1F3EF21BEC9
Q112796426,Idris Mohamed Abdul Gadir,Q112792777,Minister of State for Presidential Affairs,2010-06-15,2011-12-07,,,Q112796426-82C02D4D-C625-4A1F-9C0C-7DCF436109C2
Q112792353,Idris Mohammed Abdel Kader,Q112792777,Minister of State for Presidential Affairs,2005-09-20,2007-12-26,,,Q112792353-E2B698DF-CD1F-4C6A-8E7B-740EF0E32FCC
Q112325657,Idris Suleiman Yousif,Q112325293,International Cooperation,2017-05-12,2018-09-09,,2022-06-10,Q112325657-8B88C6C8-7AAC-400C-B704-29AE4F8FBBD6
Q112325658,Isam Ahmad al-Bashir,Q112325285,Guidance and Endowment,2001-02-23,2005-09-21,,2022-06-10,Q112325658-861730C9-3561-4F8B-8EF0-F38EFF92DD64
Q112325659,Ishaq Adam Bashir,Q112325303,Petroleum and Gas,2019-03-13,2019-04-11,,2022-06-10,Q112325659-C5751AD4-5F0B-4B42-84FE-165FDB97943D
Q112325660,Ishraqah Sayed Mahmoud,Q112325293,International Cooperation,2011-12-27,2012-07-09,,2022-06-10,Q112325660-0EF788DC-CAA5-4037-ABBD-8A0B2A76087D
Q112325660,Ishraqah Sayed Mahmoud,Q112325288,Human Resources and Labour,2012-07-09,2015-06-07,,2022-06-10,Q112325660-8148CCCC-E9AB-468A-AA6C-D390439A7E73
Q112796428,Ismail Khamis Galab,Q112792236,Minister of State for Animal Resources,2010-06-15,2011-12-07,,,Q112796428-0682A604-1173-49D1-890F-28D55D84CFC1
Q112800247,Jaafar Ahmed Abdalla,Q112792236,Minister of State for Animal Resources,2015-06-07,2017-05-12,,,Q112800247-9D026F3E-B025-4DA6-942B-28B3197835F8
Q112800393,Jalal Yusif Al Digair,Q112792192,Special Advisor to the President of Sudan,2015-06-07,2017-05-12,,,Q112800393-CD007B45-CB7F-4FFF-92CA-9780B8844648
Q112325661,Jalal Yusuf Muhammad al-Duqayrt,Q112325290,Industry,2001-02-23,2002-08-19,,2022-06-10,Q112325661-789450FF-C190-49B3-B124-BBFBB4D3C9FD
Q112325661,Jalal Yusuf Muhammad al-Duqayrt,Q112325290,Industry and Investment,2002-08-19,2002-11-30,,2022-06-10,Q112325661-A4BEDC14-4DF1-438A-9964-F902436FD376
Q112325661,Jalal Yusuf Muhammad al-Duqayrt,Q112325290,Industry,2002-11-30,2010-06-16,,2022-06-10,Q112325661-6C80F68E-D981-4784-A69D-1739616BF4CF
Q112325661,Jalal Yusuf Muhammad al-Duqayrt,Q112325293,International Cooperation,2010-06-16,2011-12-27,,2022-06-10,Q112325661-8383E979-BE2A-4BFD-97E4-4AE37D022B4B
Q112800248,Jamal Mahmoud Ibrahim,Q112796595,Minister of State at the Council of Ministers,2015-06-07,2017-05-12,,,Q112800248-47666389-1EF9-4FD6-A659-5CAAFD81BD4E
Q112325662,James Kol Rona,Q112325283,External Trade,2007-12-26,2010-06-16,,2022-06-10,Q112325662-B9F4E215-F0B7-428E-972E-BB95EA4DE95D
Q112792355,John Angol,Q112792617,Minister of State for Federal Government,2005-09-20,2007-12-26,,,Q112792355-5115C347-00FB-4927-8F8E-E03AB681141E
Q167444,John Garang,Q7925069,Vice-President,2005-07-09,2005-07-30,,2022-06-10,Q167444-89960418-09C2-404C-9883-705CB7581F5A
Q6245500,John Luk Jok,Q112792267,Minister of State for Energy and Mining,2005-09-20,2007-12-26,,,Q6245500-F840629B-95E4-4884-9E7A-E7CF2F2A28EE
Q112325663,Josef Malwal,Q112325314,Tourism,2005-09-21,2010-06-16,,2022-06-10,Q112325663-2C5E5DE5-8824-4982-9012-12A119F07C20
Q112325663,Josef Malwal,Q112325282,"Environment, Forests and Urban Development",2010-06-16,2011-12-27,,2022-06-10,Q112325663-BB5700E8-F698-4984-A3FC-B2FC1890B337
Q112325664,Joseph Lual Achwel,Q112325289,Humanitarian Affairs,2010-06-16,2011-12-27,,2022-06-10,Q112325664-68927A53-8006-4B4A-AA59-4CD0ECBE3443
Q112325665,Joseph Maloual,Q112325268,Animal Health,1998-03-09,2000-01-24,,2022-06-10,Q112325665-9A4EAF4A-7467-41E1-814E-DCB94A6998B6
Q112325665,Joseph Maloual,Q112325312,Survey and Urban Development,2000-01-24,2000-07-10,,2022-06-10,Q112325665-26F1E3EA-1E7E-4B61-BCC4-2C8D96D72CE1
Q112325665,Joseph Maloual,Q112325272,Architectural Development,2000-07-10,2001-02-23,,2022-06-10,Q112325665-BB18B288-8C14-4D4F-BDC9-B545F1A9A6AA
Q112325665,Joseph Maloual,Q112325273,Aviation,2001-02-23,2005-09-21,,2022-06-10,Q112325665-9CED24B2-9D20-4544-9D77-DC2797F57B98
Q112325666,Joseph Okelo,Q112325307,Relations with the Parliament,2005-09-21,2010-06-16,,2022-06-10,Q112325666-3A278E3D-1EA9-4BEA-92F9-0862545C5997
Q112800249,Kahlid Hassan Ibrahim Al-Tayeb,Q112792672,Minister of State for Labour,2015-06-07,2017-05-12,,,Q112800249-E577AC3E-6A02-4CDB-81DD-2559AECA11CD
Q112792357,Kamal Abdel Latif,Q112792608,Minister of State for Cabinet Affairs,2005-09-20,2007-12-26,,,Q112792357-696CAE71-1F81-4C3D-857C-5184F3038470
Q112325667,Kamal Abdul-Latif,Q112325288,Human Resources,2010-06-16,2011-12-27,,2022-06-10,Q112325667-ECEDD174-306F-458A-AA47-1CE96653A9AF
Q112325667,Kamal Abdul-Latif,Q112325300,Minerals,2011-12-27,2013-12-08,,2022-06-10,Q112325667-4724ABEA-81E8-49C0-8084-BF45163BBFA6
Q112325668,Kamal Ali Mohammed,Q112325296,Irrigation and Water Resources,1999-03-06,2011-12-27,,2022-06-10,Q112325668-8C52A436-A32E-40BC-BD64-996659CDCDDC
Q112796429,Kamal Hassan Ali,Q112792636,Minister of State for Foreign Affairs,2010-06-15,2011-12-07,,,Q112796429-196D423A-7411-4788-8CF4-00D326F3E0A9
Q112325669,Kamal Mohamed Obeid,Q112325291,Information,2010-06-16,2011-12-27,,2022-06-10,Q112325669-1BCB6442-AA1B-4D11-91D3-78AB43E70234
Q112800250,Kamal-Eddin Hassan Ali,Q112792273,Minister of State for International Cooperation,2015-06-07,2017-05-12,,,Q112800250-09DDC319-12FE-4B24-95C7-2DC49EA22931
Q112800251,Kamal-Eddin Ismail,Q112792636,Minister of State for Foreign Affairs,2015-06-07,2017-05-12,,,Q112800251-BE818264-65BD-485F-9208-253AEF49155C
Q112325671,Karam al-Din Abd-al-Mawla,Q112325293,International Cooperation,2001-03-21,2002-08-19,,2022-06-10,Q112325671-E754373D-0559-4969-86C0-C96D9FA6E8F2
Q112325671,Karam al-Din Abd-al-Mawla,Q112325274,Minister of Cabinet Affairs,2002-08-19,2005-09-21,,2022-06-10,Q112325671-B5B4B181-41C4-4C0A-AF82-75597DDB95AD
Q112325673,Khalil Abdalla Mohamed Ali,Q112325308,Religious Affairs,2011-12-27,2012-07-09,,2022-06-10,Q112325673-414DE8F3-635A-467B-9745-7748FDB3D7BD
Q112796430,Khalil Abdulla,Q112796524,Minister of State for Guidance,2010-06-15,2011-12-07,,,Q112796430-5B8D96F1-1647-4379-B439-F0F1F2F72DFB
Q112325674,Khamis Kajou Kunda,Q111192544,Higher Education and Scientific Research,2011-12-27,2013-12-08,,2022-06-10,Q112325674-7A155484-949D-4B62-9E80-6ABB688AB6B3
Q112796431,Khamis Kajouh Kindah,Q112792655,Minister of State for Higher Education,2010-06-15,2011-12-07,,,Q112796431-F22D324D-D140-4005-BE43-23FD7908CFCB
Q112796432,Kong Der Gat Luk,Q112792660,Minister of State for Interior,2010-06-15,2011-12-07,,,Q112796432-D87A0A47-055A-4D34-B4E0-E9B56C74565D
Q112325675,Kosti Manibe,Q112325289,Humanitarian Affairs,2005-09-21,2007-12-26,,2022-06-10,Q112325675-C1B12477-9869-4BC4-8C89-2B504AC0F4DC
Q112325675,Kosti Manibe,Q112325294,Investment,2007-12-26,2008-09-14,,2022-06-10,Q112325675-BA9EAD20-C309-4393-A5F1-797CA39BD3C4
Q112325675,Kosti Manibe,Q112325274,Minister of Cabinet Affairs,2008-09-14,2010-06-16,,2022-06-10,Q112325675-385FED20-EDE9-45A8-9E94-B55B755FB75F
Q112325676,Kuwal Maniang Ajok,Q112325317,Transport,2005-09-21,2007-12-26,,2022-06-10,Q112325676-F06FC205-B95E-4BE8-BDE5-66256A40EEBA
Q57265,Lt-Gen Umar Hasan Ahmad al-Bashir,Q14948193,President and Prime Minister,1989-06-30,2019-04-11,,2022-06-10,Q57265-60477ef0-44e4-de94-5eaf-49dc3a29ee5f
Q57265,Lt-Gen Umar Hasan Ahmad al-Bashir,Q30100623,Prime Minister,1993-10-30,2002-08-19,,2022-06-10,Q57265-33B05D9F-B348-4684-A0B8-9154D29BF5F2
Q112325678,Lual Achwel Deng,Q112325303,Petroleum,2010-06-16,2011-12-27,,2022-06-10,Q112325678-2DF914AF-A256-4F62-B56B-9CBDA58555EB
Q112325679,Luka Byong,Q112325274,Minister of Cabinet Affairs,2010-06-16,2011-12-27,,2022-06-10,Q112325679-F6AC4DA7-1C58-4C5A-9E1C-E41BE754FF0F
Q112792359,Luwal Ashweil Deng,Q112792629,Minister of State for Finance,2005-09-20,2007-12-26,,,Q112792359-0812FACC-9041-465D-AA1B-A0DB1C39E861
Q112800252,Mabrouk Mubarak Saleem,Q112792236,Minister of State for Animal Resources,2015-06-07,2017-05-12,,,Q112800252-B6DE872B-16F1-479F-855B-64F5D35B59FE
Q112796434,Mabrouk Mubarak Salem,Q112792614,Minister of State for Environment,2010-06-15,2011-12-07,,,Q112796434-79233704-B2BB-40A6-A6D3-9EE3D2781A81
Q112325681,Magdi Hassan Yassin,Q105926147,Finance and Economic Planning,2019-03-13,2019-04-11,,2022-06-10,Q112325681-F487CFDA-0614-4065-92F9-725A8F9DA2A9
Q112325682,Mahdi Ibrahim,Q112325275,Communications and Information,2001-06-14,2005-09-21,,2022-06-10,Q112325682-9FA2BBB5-5C22-47C9-B544-3DA4A177C1EF
Q112325682,Mahdi Ibrahim,Q112325291,Information,2005-09-21,2007-12-26,,2022-06-10,Q112325682-4F5598F5-9486-436B-B1F2-A8B97FDF9899
Q112325683,Majdhub al-Khalifah Ahmad,Q112325266,Agriculture,2001-02-23,2005-09-21,,2022-06-10,Q112325683-46C359C6-4C4A-4AF4-BB79-9C2D02C22EAE
Q112800253,Majdi Hassan Yassin,Q112792629,Minister of State for Finance,2015-06-07,2017-05-12,,,Q112800253-9CFD26E4-629F-46A0-AB82-9C64CAA1E057
Q112792360,Majzoub al-Khalifa,Q112792192,Special Advisor to the President of Sudan,2005-09-20,2007-12-26,,,Q112792360-B9DE87CD-E074-4B47-B8F1-B79CCA591D38
Q112325714,Makawi Mohammed Awad,Q112325303,Petroleum,2013-12-08,2015-06-07,,2022-06-10,Q112325714-6670CC47-25B0-49C8-958C-A13E2A806585
Q112325714,Makawi Mohammed Awad,Q112325317,"Transport, Roads, and Bridges",2015-06-07,2018-09-09,,2022-06-10,Q112325714-CC5277CB-DA3B-4F73-A62C-0DB987C01CE4
Q112325715,Malek Agar Ayar,Q112325294,Investment,2005-09-21,2007-12-26,,2022-06-10,Q112325715-B1204DFC-8668-4AA2-A9B5-1D736C01DFD8
Q12245618,Mansour Khalid,Q112792192,Special Advisor to the President of Sudan,2005-09-20,2007-12-26,,,Q12245618-EA3B5D9F-0B47-4DAF-A25D-2EA8B09D44A7
Q112325717,Mansour Yousif Al-Agab,Q112325315,Trade,2015-06-07,2017-05-12,,2022-06-10,Q112325717-C14A191F-5436-4AD9-BFE8-70E0A0A50CDD
Q112796435,Marial Awour,Q112792629,Minister of State for Finance,2010-06-15,2011-12-07,,,Q112796435-E882A6A3-A0F9-4F23-A2C6-5C9E78B59E24
Q112325718,Martin Malwal Arop,Q112325274,Minister of Cabinet Affairs,2001-02-23,2005-09-21,,2022-06-10,Q112325718-1F8F51FB-55D5-4CFD-B8D9-774AB5C410F4
Q112325719,Mashaer Mohamed Al-Amin Abdallah,Q112325320,Welfare and Social Security,2013-12-08,2018-09-09,,2022-06-10,Q112325719-6D32933D-BEDB-4219-8CB5-53605FA19C35
Q112325720,Mashair Ahmad al-Amin al-Dulab,Q112325279,Education,2018-09-09,2019-03-13,,2022-06-10,Q112325720-796CC66D-C820-4555-B24A-5A506991B7E5
Q112792362,Mayom Koj Malika,Q112792802,Minister of State for Water Resources,2005-09-20,2007-12-26,,,Q112792362-62FB0453-43B8-4D9E-9614-580D37A11FA2
Q112325721,Mekki Ali Balayil,Q112325273,Aviation,1999-03-06,2000-01-24,,2022-06-10,Q112325721-526C1FC7-46AD-46D3-B4C2-4B963077B6E6
